mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,mean_test_score,std_test_score,rank_test_score
1.5313057804107666,0.0720319020309949,0.07995023727416992,0.005599747933590863,SAMME,0.3,150,"{'algorithm': 'SAMME', 'learning_rate': 0.3, 'n_estimators': 150}",0.9495858441698338,0.945852414629921,0.9564648443084287,0.9430133282536971,0.936593323304631,0.9401836999770332,0.9536070969896994,0.9408325398037654,0.9508737329744339,0.9422556971677561,0.9523398098664796,0.9423023524925587,0.9483680019625227,0.9382610407746983,0.9561056535947715,0.943398123146004,0.9396996871698289,0.9434441304272149,0.9439305183113238,0.9502438869868935,0.9506340916278914,0.9450021387349509,0.941076998495627,0.9326501750476319,0.9529065988864683,0.9382948306552817,0.956693334090167,0.9497797440009113,0.946887095816306,0.9397026660787775,0.9508626038045846,0.9499367673347985,0.9514329163891423,0.947094532680423,0.9441947025970885,0.9490397478544763,0.944150820611323,0.9466879507786408,0.9510158838390508,0.9488057995296885,0.9450902354600818,0.9482595990209877,0.9526304737580169,0.9341889959168663,0.9511979501677217,0.9437972705469793,0.9506519966620426,0.9495465536166121,0.9450280396804945,0.9388449016149671,0.94626882283219,0.005651755080525586,1
0.9431910610198975,0.037763910682874054,0.057096457481384276,0.0021317673600315355,SAMME,0.3,100,"{'algorithm': 'SAMME', 'learning_rate': 0.3, 'n_estimators': 100}",0.9418920159760107,0.9469183753730945,0.9546589980042832,0.9458782464088207,0.9349462784867036,0.9323701777633229,0.9535787001365454,0.9437434432663462,0.9479267916886567,0.9389680361033305,0.9521274837575762,0.9425700745388715,0.9472409142724765,0.9397779790726093,0.9497074881557565,0.9424895942552312,0.9466996077535474,0.9488236275871584,0.9413047923992799,0.9475835154061627,0.9510501486461742,0.9502590201858314,0.9407443177897333,0.9380243832769046,0.9484710033890101,0.942987918228486,0.9534083192404811,0.9465199802833644,0.9443788245011907,0.942028440882526,0.9492690209766511,0.9501244845922885,0.9494793238503496,0.9478823987298682,0.9440094081336239,0.9435341187199082,0.9451748428274677,0.9440082255078194,0.9521098800856338,0.945982552131964,0.9446018341650984,0.946266909664665,0.9518749649937941,0.9391230699242934,0.9521628455579764,0.9373525707937315,0.9487722192509368,0.9530797271818118,0.9408879117693086,0.9426984635335618,0.9457094653844047,0.005042216145883781,2
1.558850588798523,0.01762469684061752,0.08004883289337159,0.0026073265144794092,SAMME,0.1,150,"{'algorithm': 'SAMME', 'learning_rate': 0.1, 'n_estimators': 150}",0.936381493173849,0.9408393726089244,0.9441473995320241,0.9372956400337579,0.9300095639243354,0.928017401692934,0.9406654285883436,0.9341840365989491,0.949222090366878,0.9340982237092371,0.9411206939719386,0.9373059079395365,0.9377429931333507,0.9290860613361186,0.9431669609572226,0.9363272271940692,0.9376807352938112,0.9366286120906351,0.9304880104788896,0.9428212981982919,0.9400377891906787,0.9396064679998238,0.9304452973734824,0.9345690448441045,0.9400167164643637,0.9313246122065756,0.9427569732414824,0.9390783223030306,0.9310207310054333,0.9327792367811325,0.9403407704725384,0.939648865262573,0.9398201109668672,0.9391360004297875,0.9306096669779022,0.9341212103616284,0.94048150090376,0.9345936824355416,0.944746202838895,0.9347810576823324,0.9333551701587155,0.9428443297137139,0.9433799432493423,0.9273677047401965,0.9425822263720303,0.9316291114013421,0.9387058696387589,0.9438866265359325,0.9344044618082187,0.9304075552443203,0.9371141281885522,0.005042527220934398,3
0.5155346250534057,0.0061422401431016505,0.04851860046386719,0.00047352731339476794,SAMME,0.3,50,"{'algorithm': 'SAMME', 'learning_rate': 0.3, 'n_estimators': 50}",0.931576180031841,0.9394558466813583,0.9405471919309795,0.9373821557393256,0.9281460734170214,0.9261330160203265,0.9430487116092842,0.9335397641052614,0.9457085811452453,0.9328184453781517,0.9406162931544113,0.9355029570056834,0.9354722254816956,0.9293551576109069,0.9375134875678668,0.9335214851016248,0.9349556005154002,0.9434052561081708,0.9234395637932572,0.9396117513919149,0.9388254570199741,0.9405879249610967,0.9307803411569943,0.935699558628664,0.9389675969153094,0.9296554077846653,0.9446418524383088,0.9377143937848469,0.9291888078397061,0.9328351227651558,0.9426412076810644,0.943526197082328,0.945479677993605,0.9326711484926333,0.9273405195905525,0.9344216329505161,0.9428293781584811,0.940565515568542,0.9367831240444622,0.9337542321125981,0.9323996940550989,0.9417439401794715,0.9394365676691383,0.9276518407711472,0.9393691307881179,0.9331325365363089,0.932391291741198,0.9402770069542171,0.9335774956979996,0.9305316045924545,0.9360233989948877,0.005441103802017272,4
1.0356529712677003,0.012451005167143123,0.06464290142059326,0.0014797329491055197,SAMME,1,100,"{'algorithm': 'SAMME', 'learning_rate': 1, 'n_estimators': 100}",0.9291700234949399,0.9351212077653054,0.9366302248682778,0.9350200955800089,0.9293532446311861,0.9411139051780294,0.9350973423314086,0.9256302214496085,0.9430471885718925,0.9263158899609225,0.9385111212935999,0.928907133383907,0.9295337431846231,0.9284312081524178,0.9488709658678287,0.9352852220540852,0.9319514695315988,0.9396500714446082,0.9287559208613771,0.9240694807552653,0.9322064964724609,0.9294514249762456,0.9283161179189777,0.931343403342281,0.9411221540962066,0.9235125625536933,0.9421386221389929,0.9560117589181697,0.9382048113418225,0.9201904753259331,0.9397890621884308,0.926998220850205,0.943332121124719,0.9276687944818216,0.9306331832486082,0.9465758740445965,0.9415906429992109,0.9371693768723954,0.930723163693037,0.9384091868105271,0.9276287544570814,0.9312084520273565,0.9558966061639349,0.9310490270206204,0.9363757763599266,0.9274738506209272,0.9382529133222712,0.9373029527572788,0.9323656426823135,0.9220685608811428,0.9343095134010416,0.007763202180403959,5
1.5523082780838013,0.02250558230359414,0.07924571514129639,0.0008762698477968437,SAMME,1,150,"{'algorithm': 'SAMME', 'learning_rate': 1, 'n_estimators': 150}",0.9318298509789749,0.9304624642516697,0.9357916603745183,0.9409281301872833,0.9310672317321993,0.9455003798487318,0.9347389009172182,0.9322552473988905,0.9356174452191869,0.9292385088356331,0.9395915304625067,0.9311771483733822,0.9350171258624446,0.9310033218166522,0.94257142839852,0.9374788910309112,0.9333051053080282,0.9421706657099691,0.9311841557118413,0.9230554403983816,0.9336010712918744,0.9288149049283925,0.9230708052639048,0.9351390444563071,0.9401484578275756,0.9203977276246185,0.9400227035403803,0.9484305590992582,0.935285677195898,0.9228985880278039,0.9398777281322946,0.9274464050582699,0.939915267862661,0.9306192447329835,0.9362564375626796,0.9419188113993465,0.9350656300184316,0.9344055329539858,0.9217629326782403,0.921942757374555,0.9224507603844311,0.9308636990182879,0.9536139609482003,0.9266716801052848,0.9384601608050632,0.9234741586807729,0.943445534732934,0.932142281655785,0.9215469591095914,0.9257686810526682,0.9333888559267883,0.007490333360690738,6
0.515104947090149,0.006336102244779466,0.04918692111968994,0.0009739254821425187,SAMME,1,50,"{'algorithm': 'SAMME', 'learning_rate': 1, 'n_estimators': 50}",0.9281257761793789,0.932142405037232,0.9370886177372462,0.9322796382574812,0.9287403803990736,0.9299004233376984,0.9307143136944012,0.9229018261194295,0.9413073226434532,0.9292912753743474,0.9503913627333589,0.9339862042876257,0.9294030106566161,0.9227697858431702,0.952034340699243,0.9422424597015301,0.926382446035511,0.9389746155822255,0.9368915989321669,0.9265420626275203,0.9299017263240948,0.9285872882713961,0.9168306334174947,0.915860199341413,0.9434877769132347,0.917510219277524,0.9326900252604393,0.9522519160895054,0.9317869495209516,0.9222034092402394,0.9384087816088249,0.9334141462806007,0.9442719433909399,0.9327880833413149,0.9210758541688283,0.9468232366958536,0.92762503408231,0.9298329877905285,0.9450844931607711,0.9331950774630842,0.9351425873035597,0.9366222649534637,0.9367413499627372,0.9290341769669906,0.9381102221876405,0.9211248669314849,0.9415609116583512,0.9377673815505633,0.9307389431181488,0.9123993460594114,0.9326996339642082,0.009053057653049432,7
1.0267971706390382,0.012137407846199424,0.06449194431304932,0.0020562384841308653,SAMME,0.1,100,"{'algorithm': 'SAMME', 'learning_rate': 0.1, 'n_estimators': 100}",0.927357057596349,0.9225118926689456,0.9326818734181836,0.9193130556602727,0.9206226010651175,0.9111664131017454,0.9343562042083988,0.9197930981400553,0.9384379946947167,0.9261830376595085,0.9328788262654679,0.9249933130198364,0.9296003579881044,0.9111112036158721,0.9349937910225821,0.920854694535753,0.915289747935263,0.9311177956722083,0.9181719116410187,0.9378842966075321,0.9294584824171496,0.9306041393655787,0.9254683659320568,0.9272945213651035,0.931579106062178,0.9100028862196684,0.92951469263052,0.922814307321952,0.9192312225730526,0.9260991869834356,0.9352114074563029,0.9230927996131323,0.9244824470715466,0.9296220978755383,0.9160091653698519,0.9223949395192144,0.9343185086302052,0.924507280384973,0.9163640773852881,0.9244724333437082,0.9240524066894068,0.9307877296618964,0.9321283277535729,0.9224625886323106,0.9292951378082099,0.9252543656139511,0.9315857477381654,0.932491901841922,0.9182736448960955,0.9228849837465853,0.9256215613683899,0.006857948138226262,8
1.7252479791641235,0.01746683243177845,0.12356999397277832,0.002314671262238324,SAMME.R,0.01,150,"{'algorithm': 'SAMME.R', 'learning_rate': 0.01, 'n_estimators': 150}",0.9077402422913083,0.9274479066132277,0.9371916686121512,0.9345361589741422,0.91147844555106,0.9217802259431652,0.9273105452843126,0.9231854443532201,0.9283969925973372,0.9149653980357577,0.9241871533094042,0.9293865746569931,0.9235309284322494,0.923031212258367,0.9218638434139091,0.919632524451707,0.9229866399350148,0.9216647386575729,0.910132077370099,0.9276660191236992,0.9245158397706822,0.9353498403088676,0.9252755469735929,0.9066039484498815,0.9280379221565171,0.9129592077551207,0.9288890318760818,0.936708079534117,0.9154189830429422,0.9209993285956358,0.9238622497575086,0.9236309630810343,0.935344762259278,0.9251899291151598,0.9309957576857906,0.9178267277473365,0.9266203635647727,0.9185258550191582,0.9214464767652236,0.9299319230902238,0.9287638556033044,0.923010550252984,0.9203754687340744,0.9040242842182226,0.9252394292284816,0.9086580517105739,0.92291018612482,0.936026531433032,0.921898113810926,0.930780875782412,0.923358696466249,0.007855613361438819,9
1.146530728340149,0.011086124221467073,0.09364663124084473,0.0015145282280852107,SAMME.R,0.05,100,"{'algorithm': 'SAMME.R', 'learning_rate': 0.05, 'n_estimators': 100}",0.9292936504760748,0.9306369355820966,0.9259202837826137,0.9234482431804271,0.9068801165404435,0.9152038179251987,0.9316655142670006,0.9027217865325342,0.9311834450940554,0.9231772778988141,0.9110532839122705,0.9138085272338063,0.924298492368105,0.921677413916002,0.9267665793477885,0.9152703452350671,0.9123625697793827,0.9220862333741222,0.9183800507307602,0.9206373043538406,0.9236534645650891,0.925684079146041,0.9168772610677982,0.912599067591319,0.9195135043400077,0.9075939984958934,0.9311591812169118,0.9326594691147024,0.9105463531603023,0.9126605185531004,0.9265074982753673,0.9271162550954368,0.9242573448343567,0.9222000920158362,0.9065053044921674,0.9225558494749126,0.9305188313252895,0.9208726027240312,0.9196202384953898,0.9162787438185152,0.9300503041804042,0.9312377303377202,0.9162477759544869,0.9124308756131787,0.9188325606044889,0.9023736239084481,0.9247776667153282,0.9326084656974629,0.928598565591423,0.9229939964380817,0.9207200618874778,0.008070633116451013,10
1.7238758325576782,0.018755172870969294,0.12209705829620361,0.0008053016989130758,SAMME.R,0.05,150,"{'algorithm': 'SAMME.R', 'learning_rate': 0.05, 'n_estimators': 150}",0.928548415333179,0.9332593126565965,0.9209534785824596,0.9158096559707202,0.9018544034650899,0.9160587827013977,0.9319123627906007,0.9034076091146808,0.9292941272271225,0.9225586094684788,0.9106537584398741,0.9117348399115632,0.9303519252929764,0.9216894793643267,0.9233152294498049,0.9213410743871817,0.9201381326039737,0.9149139158574233,0.9178732652032883,0.9169638646816752,0.9239273127078096,0.9270869784788118,0.914854522735164,0.9164789370478281,0.9183597727980082,0.9099974622447566,0.9287266609817225,0.9358243928474949,0.914263784921314,0.9055315660338212,0.9284765937754015,0.9244523403082268,0.9329722052408032,0.9217132846944842,0.9076338295812153,0.9243013093724596,0.9244769463070277,0.9200055319416478,0.9239205165476865,0.9137872341529206,0.9287963453311422,0.9312162497545892,0.926134506896233,0.9084855750473203,0.9207482375419305,0.9006345343399536,0.9225403730612974,0.9270595940189775,0.9235176930325789,0.9238298333160425,0.9204477273512215,0.008422668595837679,11
0.5691703891754151,0.0048108242478693075,0.06411646366119385,0.0010376730483574942,SAMME.R,0.1,50,"{'algorithm': 'SAMME.R', 'learning_rate': 0.1, 'n_estimators': 50}",0.9286794709848264,0.929638282650268,0.9133862327104344,0.9239303807427275,0.9031935147145279,0.911913097081986,0.924800050261692,0.9026580690920121,0.926369583351917,0.9224094759138222,0.9127921654406395,0.9009714442585679,0.9228365068174647,0.9215580682782394,0.934993214717986,0.913973114763948,0.9082876206553335,0.9203230037872909,0.9107527953107606,0.9206345393713041,0.9261588120933336,0.9218208397994869,0.9228418308482723,0.9075999814185254,0.9146139710205071,0.9007228156603023,0.9285777561892969,0.9257129552368681,0.9151378407670256,0.9115818271259123,0.9238948369867442,0.9235018823954182,0.9355864238544379,0.9229905041378682,0.90705631012899,0.9095308473752896,0.9291782447682451,0.9190877051073001,0.923148130314187,0.9140784782307987,0.9219722062292075,0.9274921471649776,0.9191893607966725,0.9058672276790141,0.9243621945568351,0.9009307104142403,0.9286441610262666,0.9273875829088434,0.9211750842403186,0.9239723389355744,0.9187583127663302,0.00900848651008747,12
1.5464422607421875,0.014240322923877342,0.07855567932128907,0.0008208647294368278,SAMME,0.05,150,"{'algorithm': 'SAMME', 'learning_rate': 0.05, 'n_estimators': 150}",0.8957587666097672,0.903569310495631,0.9272014204329138,0.9173021353286904,0.914703025901719,0.9112046205678498,0.9298458473146161,0.9142082733340816,0.9313183657727067,0.9198084318912754,0.9239236622666123,0.9216832659620959,0.9210978544595699,0.8942207160511206,0.9257996840958606,0.9153348466998891,0.9141589438817945,0.9270341531861845,0.8932670324777197,0.9334681939689459,0.9251141814022759,0.9165956913095934,0.9201572132956745,0.9176259158134297,0.9000209281737389,0.9068580210605915,0.9277579358198553,0.9237049944592114,0.9230953297532254,0.8952704751530242,0.9225316165777471,0.921896952577649,0.9152378322699724,0.9229434459524759,0.9143411835598438,0.8959823478231888,0.9258180176521659,0.9171765145248957,0.928913230328486,0.915277490922295,0.9174393175200777,0.9076949892738991,0.9260822885023616,0.9162046177168139,0.9258866919113325,0.917902654236542,0.9257609782646206,0.9318684292731199,0.9142089104088162,0.9177092592592594,0.9174397201099046,0.010234693976875245,13
1.143758978843689,0.009105307536767483,0.0934181833267212,0.0011372121654374184,SAMME.R,0.1,100,"{'algorithm': 'SAMME.R', 'learning_rate': 0.1, 'n_estimators': 100}",0.9287798754841404,0.9308206178640189,0.9191273078474855,0.9149225004382732,0.8989685404779196,0.9150544879486768,0.9207994791709323,0.9005225283590447,0.929736960558059,0.922254097762562,0.9107745111689409,0.9039360423032603,0.9272627615089661,0.9219070751814412,0.9198098554483524,0.9196976021330764,0.9091196147930368,0.9071766437505231,0.9114497847750636,0.9102847084759832,0.9247296584309856,0.9123139708371424,0.9106383795152182,0.9120135656142832,0.9177962781408862,0.9101148587417015,0.9193482688649072,0.9401817491699556,0.9069806045545634,0.8947369642424874,0.9295194572062633,0.9225276660216755,0.9276431848606851,0.9176438252840262,0.9066283935055507,0.9177938809972371,0.9228477915927786,0.9223658936257563,0.91835566774144,0.9089680418093165,0.9210293839907362,0.9288374625063947,0.926621529932385,0.9056691692257676,0.9248266128920706,0.9012709917863374,0.9278570925575644,0.9194199494580279,0.9136292161271051,0.9226170168067229,0.9171466304297947,0.009440240286461185,14
