mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,mean_test_score,std_test_score,rank_test_score
0.015321311950683593,0.0003705067633106612,0.21295814990997314,0.014595898357878393,manhattan,9,distance,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.9828330777626691,0.9839192216908005,0.9896067241915809,0.9775843738699311,0.9899185860393542,0.9810824623644882,0.9836252937981769,0.983494911849413,0.987008783423254,0.9860414264965247,0.9837884091129243,0.986156425487543,0.9761111423742033,0.9837851753531425,0.9902915162361243,0.983921202139196,0.9838805002418981,0.9872484471860472,0.9840781598198827,0.9822007837085452,0.9861021631292436,0.981699211519009,0.9806707730571802,0.9903564822759267,0.9839512094961445,0.9853300739841722,0.9832371903136918,0.9844572641027766,0.9790996323774491,0.9877783073970331,0.9880345528407043,0.9842788686512762,0.9839054267969531,0.9836329978899403,0.9819617865788292,0.9800528573687259,0.983545270701377,0.9896880216246524,0.985988419327313,0.9851884324100014,0.986049678316145,0.978564132274386,0.9879595125055223,0.9849167272565138,0.9851335594978734,0.9848705852523084,0.9825240828787288,0.9858614755499513,0.9808605894249253,0.9837387022339803,0.9843202922035686,0.0031319568320442846,1
0.014960942268371582,0.00033877704850178615,0.16833878993988038,0.003437783109164165,euclidean,9,distance,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.9832480120328538,0.9816097674917035,0.9891992209153202,0.9779132153541606,0.988234753345783,0.9809057961215906,0.9836792431045593,0.9812704704984879,0.9884859074217986,0.9853278748659958,0.9845234897582248,0.9844550962883135,0.9745407827850547,0.9845327662770955,0.9901437217726599,0.9830641490780551,0.9808605964068023,0.9871881882417328,0.9818353291200468,0.9814244511014282,0.9853274205086979,0.9806547958101767,0.9795510358038582,0.9891049549698027,0.982257951810354,0.9827015814827039,0.9809903766621633,0.986118874828634,0.982240379983884,0.9864246299754471,0.9863583252259529,0.9825056641013548,0.9849897630752587,0.9824380998704157,0.9823382018362903,0.9807978958039442,0.9865992374410094,0.9873845370839263,0.9815756155073245,0.9835383829581217,0.9875664798016158,0.9794581364097598,0.986339982759166,0.9836697406177473,0.9861697319915622,0.9846683435347096,0.9851294093823288,0.984682286101805,0.9799338838090115,0.9811653921568627,0.983702478865711,0.0031242925570711937,2
0.015280518531799316,0.00035946007599175713,0.21805559635162353,0.0044103863850295045,manhattan,9,uniform,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.9820089025072157,0.9827461334427756,0.988561623370374,0.9768655791073717,0.9892407170522531,0.9804345307418731,0.9829318968558229,0.9830595251300636,0.9860153986767675,0.9849996866030365,0.9831437579722018,0.9852630685664485,0.9750914629297691,0.9828705386210503,0.9895103043192588,0.9829015036086158,0.9829965091602342,0.9867394671208484,0.9833197785628753,0.9813214275339766,0.9850344736249971,0.9806806740685048,0.9798377100453395,0.989767093243786,0.9829271476985857,0.9845894329344322,0.9819743680469177,0.9837951503090224,0.9782317899737686,0.9871967225161671,0.9871374181248725,0.9833187508236778,0.9833206123013536,0.9826595449190798,0.9809181107134213,0.9790441521040529,0.9827681145200831,0.9890634410518224,0.9850820637590715,0.9844209674240068,0.9850506136052694,0.9778770740594878,0.987432555739917,0.9841892969344638,0.9841710242245048,0.9840209917445513,0.9816381551240111,0.9853826434597011,0.980032679434709,0.9829802866825744,0.9834912974218998,0.003174594804404112,3
0.015047473907470703,0.0004074440408745628,0.16875935077667237,0.003854305148665533,euclidean,9,uniform,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.9824391109954019,0.9808126864317266,0.9881185868466049,0.9772832748564474,0.9872373803472009,0.9802159780934083,0.9830049510875603,0.9806667198347061,0.9874625607259663,0.98431639269288,0.9837710994111661,0.9834352587541686,0.9736422796125332,0.9835457081276827,0.9894014938444515,0.9819716274831947,0.979906250138243,0.9867115909433555,0.9809952916675408,0.9806090374174362,0.9846004568826364,0.9795918524455518,0.978895982728942,0.9885542824100442,0.9813951142061764,0.9819692975452169,0.9796568808747868,0.9853172454120578,0.9814186782564109,0.9859541575889615,0.9857735672829792,0.9817776096185096,0.9843079389856705,0.9816456918424527,0.9814897357090988,0.9799036516869866,0.9856151761059664,0.9868345777367276,0.9807951085130174,0.9830422719334647,0.9865980750349141,0.9784893206495937,0.9854369330453652,0.9831158188663487,0.985389776342636,0.9838821368335064,0.9842561039357325,0.9840313600411245,0.9791242012700992,0.9803647210118616,0.9828955000821703,0.0031452488618531186,4
0.014936652183532715,0.00033961369114770726,0.16475581645965576,0.003479016527605403,euclidean,7,distance,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}",0.9813220201402677,0.9807088923548128,0.9887193785969224,0.9759099933302247,0.9876260522357091,0.9784840050293784,0.9814236976178335,0.9783063317468363,0.9868365785423105,0.9845543341287136,0.9814684295933436,0.9828699979540307,0.9732193639503792,0.9829552792348176,0.9902607349483004,0.9824200239768753,0.979544548500165,0.984426786232287,0.9811778625042018,0.9809792154269117,0.9847586217616904,0.9797947028170203,0.9774342190202757,0.9878499930918243,0.9811750209219492,0.9827901965141234,0.9799934039468543,0.9846010165957217,0.9790214870300542,0.9844173310682297,0.9855714196681579,0.9779458496903073,0.9828175451596092,0.9806398314077288,0.979964290642183,0.9801972477684242,0.9860267024905746,0.9860928682209057,0.9802982666530262,0.9830780800221323,0.9862771148184152,0.9798267162254571,0.9868875385367744,0.9838697734142207,0.9836678155583222,0.9847655103914594,0.9856747086599726,0.9831426445790683,0.978555201374277,0.9804697312134729,0.9824163675061311,0.0034206364895883706,5
0.015297751426696777,0.00035216154874059786,0.2131137418746948,0.004626987552237056,manhattan,7,distance,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}",0.9816822138272961,0.9819074936376436,0.9883097307528013,0.9744130915216562,0.9897341876750702,0.9811875346122998,0.9826085367900574,0.979848332097818,0.9854018290396119,0.9860040891171284,0.981292626076244,0.9832917010164091,0.9752750800225884,0.9815007863104256,0.990291771795138,0.9829538558086701,0.9785505296760661,0.9837945437588091,0.981426308816879,0.980079231853235,0.9851279572243647,0.9799584806676955,0.9788210666605419,0.9890770719129094,0.9820949837465852,0.9846896935161112,0.9828254894628682,0.9825251456154055,0.9782659741621735,0.9849919058858113,0.984734755820786,0.9813646571115966,0.9815157306867018,0.9818541040093267,0.9819763833558117,0.9798729371420298,0.9799368836957527,0.987918746177342,0.9843716531189118,0.9821847607808557,0.9834174292863868,0.9738023673796292,0.9853502366302944,0.9828768283082855,0.9854390639589171,0.9830113336460732,0.98191851434323,0.9804246834858805,0.9792768194628113,0.9815975546391398,0.9824155337220014,0.003421530324123788,6
0.014942302703857421,0.0003309320892924193,0.16349971294403076,0.003053856775025806,euclidean,7,uniform,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",0.9806013274364045,0.9799808200709983,0.9875218944437056,0.9753957091208567,0.9867140839298683,0.97769363660079,0.9808310096967313,0.9778478250449908,0.9857649257323153,0.9837180803679496,0.9806763376854726,0.9817546620739162,0.9724296663808693,0.9820409095544042,0.9896637958640249,0.9814485404113154,0.9786267034901032,0.9839921457200436,0.9803917139477072,0.9801554666804997,0.9841662938603214,0.9786660595449618,0.9767458884183451,0.9872473246647729,0.9803933798457656,0.9821865354402595,0.9789592988269978,0.9838845519315539,0.9782473663716587,0.983593716412491,0.9849311706041244,0.9771644289984401,0.9822847074535062,0.9797519051019915,0.979235398122212,0.9794583186872305,0.9851902019106866,0.9853739357669747,0.9796024755434974,0.9824898443821976,0.9852553445168439,0.978831722075374,0.9862578608152879,0.9831765253030073,0.98282885301034,0.9839428068332501,0.9850571820515908,0.9825517255824204,0.9776900215926331,0.9795378701110075,0.9816390393606543,0.0034192156256906917,7
0.015277981758117676,0.0004011239690828174,0.21382933616638183,0.005043201124985646,manhattan,7,uniform,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}",0.9811680224486772,0.980768048475422,0.9871056136762293,0.9737695885175601,0.989213800619013,0.9805850543305089,0.9819893576611243,0.9791340642810192,0.9843156032802647,0.9850492530345474,0.9803866268174553,0.9821238315279249,0.9741822569647759,0.9808256638803943,0.9896372251616699,0.9819649736869355,0.9777149863314742,0.9830934244964148,0.9806863520686362,0.9791080568523707,0.984263092273217,0.9789772033708563,0.9778090247639704,0.9884506260723113,0.9811189405885811,0.984008162287745,0.9813561985421746,0.9817409792365044,0.977438723606474,0.984569829339143,0.9838066273661374,0.980458076867049,0.9810770539486183,0.9808249784084442,0.9809698359961269,0.9788669112659166,0.9791934066256358,0.9872728245543451,0.9835994306008397,0.9814609996714736,0.9823910109148859,0.9732318607424192,0.9847509638094929,0.9821479501189257,0.9841889046235783,0.9822429859695043,0.9811129068807161,0.9797937814878412,0.9783480802699837,0.9809786737905041,0.9815854369621166,0.0034361248278899697,8
0.014898676872253418,0.0003627010810371159,0.15870074272155762,0.0031548497046154566,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.9778993461478249,0.9788933224613144,0.9879921540373224,0.9717889072033289,0.9842562895528584,0.9790331111460333,0.9770438499945783,0.97357787485464,0.9875458710200642,0.9833799888473909,0.9776214198614896,0.9829431274067038,0.9716813055381804,0.9822451320378331,0.9857762629249232,0.9802030318800711,0.9783115259812311,0.98027167928291,0.9807462570399815,0.9768131939689457,0.9817099372967952,0.9771154335876583,0.9746411991353549,0.9852861384369435,0.9772788645952207,0.9820909221317844,0.9785311008789244,0.9812551304873939,0.97774473705883,0.9813221169208426,0.984279613032663,0.9742252383081812,0.9799726959165076,0.9777370080133017,0.9771883405954978,0.9776294445496904,0.9832265037704679,0.9836616504479881,0.9746680128724003,0.9808052080955841,0.9834708792518952,0.9779281851558901,0.9841433147702494,0.9799445495604939,0.9805454026178374,0.9824557557933409,0.9824486603658924,0.9797445860000007,0.9721437406246848,0.9763130986962689,0.9797506224031242,0.003850960509357772,9
0.015235919952392579,0.0004508748313184762,0.20717514514923097,0.004630499035444398,manhattan,5,distance,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.9791653271144602,0.9814882860483308,0.9871643241281841,0.9711885984572461,0.9874220430023863,0.9785246929923339,0.9774375027850578,0.9773748049497778,0.9829084464216452,0.982365482501643,0.9784523963743161,0.982855647670419,0.9731548479708361,0.9771105914913989,0.987182340664661,0.980060210394868,0.9770140161435348,0.980846591217268,0.9792590037461798,0.9767580478611201,0.9817260482940805,0.9775514088322428,0.9751036905507926,0.98610728046514,0.9788834280008298,0.9821391918090177,0.9813123690841765,0.9801058094932797,0.9778153425364774,0.980196451914099,0.9854968168635031,0.9785164536673412,0.9764425062123371,0.9796120152119775,0.9795265515094927,0.9752028768249907,0.9769664191535178,0.9842576690672031,0.9803769668188359,0.9794940827195079,0.9813342070795754,0.9716643720297661,0.9832889411122911,0.97837874150755,0.9848745133485494,0.9837384215947745,0.9805607372144216,0.9751719299789368,0.9743046773575508,0.9760947547290526,0.9796795575383396,0.003800310317758977,10
0.014855756759643554,0.00036047132565323253,0.1587328577041626,0.0026984859844971973,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.977124459910506,0.9783675241095608,0.986819816335235,0.9713509943777907,0.9833873477539168,0.9784085523078231,0.9765082572485355,0.9729328575777227,0.9868276741191362,0.9826925480686104,0.9766654403776555,0.982055324638816,0.9706513391485443,0.9814337803997061,0.9850663848255353,0.9794462823569392,0.9773870910578261,0.9799590023269461,0.9797213134333644,0.9761249636891793,0.9811646344255284,0.9760420394604761,0.9738348249661145,0.9847278548214735,0.9765023324514992,0.981462645386981,0.9774979224569262,0.9807549014610277,0.9770123552152727,0.9804446708683473,0.9837134158235274,0.9734695441568956,0.9795291817055818,0.976667432376038,0.9762202741466959,0.976950512346446,0.982525615806851,0.9829574375996113,0.9739955574959197,0.9801426300273196,0.982404048701536,0.9771035273743756,0.9836696759547106,0.9795677215187129,0.9797572345851921,0.9817860210195409,0.9817891067047831,0.9793018194750822,0.971370036950927,0.9753388428087286,0.9790126954431095,0.003866359435639823,11
0.015169119834899903,0.00024720620394298926,0.20674959182739258,0.00517085475709952,manhattan,5,uniform,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.9787164439439447,0.9805572945793466,0.9863281025435826,0.9705124986819934,0.9869258405954977,0.9776552353799076,0.9767331661914225,0.9767375810706819,0.9816954320192288,0.9813044230037693,0.9776886267449587,0.9819138965154484,0.9721240345181089,0.9763885403810711,0.9865342124874644,0.9791397386915734,0.9761450524397619,0.9800946386932232,0.9783227383926493,0.9760854329633087,0.9808257998348895,0.976829578420781,0.9745366229895925,0.9856300575686298,0.9778655143168381,0.9815188784992515,0.9800618943721557,0.9792730265963376,0.9771519027910698,0.9794444983054952,0.9848067428523646,0.9780130966106363,0.9759529159476041,0.9787510297469588,0.9782139507901926,0.9737460155607998,0.9764101200578729,0.9836075964391426,0.9796954293880434,0.9789181832486081,0.9804926902923361,0.9709582584257952,0.9826253499964224,0.9778356590370528,0.984079571618771,0.9830918788712164,0.9799872037215271,0.9745754152757838,0.9734681070263292,0.9753165700971748,0.9789057297707323,0.003816747805254924,12
0.015097737312316895,0.0003219160119134426,0.20204620361328124,0.004457368760204755,manhattan,4,distance,"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}",0.9759916935383304,0.977017972248829,0.983927969006206,0.9659580428543547,0.9845192140436426,0.9759961500486568,0.9763791735710189,0.9739869019523534,0.9812452069664539,0.9807000956184945,0.9763106812291189,0.9788319486519084,0.9697690048534593,0.9749301058938092,0.9864970921949029,0.9783201157875345,0.9748274299691196,0.9801281408407021,0.9771919035445775,0.9745590335269914,0.9794234552516443,0.9756894089457454,0.9709078635227119,0.9825073390742055,0.9756301887298131,0.9793590873470228,0.9803231122840697,0.9780767886150967,0.9747616990678297,0.9778628359615451,0.9826112009572565,0.9742469420525124,0.9752980708535262,0.978873459335617,0.9777791301829376,0.9744216589638892,0.9764402587985733,0.9832025480735505,0.9782651633753787,0.9774704709167621,0.9791422544003578,0.9699591232019087,0.9799088870014565,0.975741614070772,0.9832871772659685,0.9822745469770261,0.9769229269834986,0.974684043134743,0.9701548617437595,0.971800149479545,0.9772822828581837,0.004106354847890678,13
0.01505946159362793,0.0003234057251527763,0.20201540470123291,0.004663514107899872,manhattan,4,uniform,"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'}",0.9754592935006359,0.9760971938952805,0.9832180663026062,0.9653112529010789,0.9838214105024727,0.9751364761889384,0.9756749466079558,0.9735963110962246,0.980307059100148,0.9797889465539302,0.9756324953405754,0.9779950086750058,0.9688590377745468,0.9741990756629433,0.9860341162637896,0.9777720530305535,0.9741002481015004,0.979683314479265,0.9763732119698275,0.973985788809351,0.9787445670521739,0.9750831558390025,0.9702190493826185,0.9820573517798399,0.9744970138672755,0.9788057741341897,0.9793804869761364,0.9773974440837438,0.9740132356545986,0.9770712529826747,0.9821009186158284,0.973832935399485,0.9748340638407482,0.9780628328906135,0.976622137929246,0.9733581229690527,0.9759872139452449,0.9826343019502646,0.9777108095235153,0.9770569535221497,0.9782865880319562,0.9694714070743204,0.9794615890495706,0.9753204886288493,0.9826496973233739,0.9817606180220269,0.9763739079049486,0.9742903713848878,0.9691468130478927,0.9710169057129023,0.9766058663055152,0.004135606715339709,14
0.014850091934204102,0.0005957076578518654,0.15604094982147218,0.0027172116465966315,euclidean,4,distance,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'distance'}",0.9747478002319598,0.9730180484949219,0.9842997425843892,0.9653248735220972,0.9816531318947334,0.9751441454316143,0.9722311438174257,0.9702113831995207,0.9854976154374446,0.9812053881799636,0.9754251223082608,0.9785518462625143,0.9699104143842874,0.9801194441441753,0.9823374063699555,0.9771719569142325,0.9750744491480233,0.9776868442867824,0.9776978789271521,0.9720400688176507,0.9788798271145327,0.9744381955297046,0.972030592164324,0.981358918708011,0.9742346475256769,0.9760638458877082,0.9767435706993165,0.9804991944660525,0.9741870868907736,0.9787092682505101,0.9802382963305497,0.967513162855872,0.9756712589038516,0.9746605642828831,0.9762479076321888,0.9744236378132618,0.9808060643373505,0.9814505641403539,0.9725139797032446,0.9760969937234154,0.9813776527832141,0.9740252871379955,0.9791494310323857,0.9761573205464533,0.9776612016287999,0.9804004303912282,0.980242667568939,0.9788852595714342,0.9711626410485816,0.9731490741605286,0.9765665449437249,0.004175048236571708,15
0.014824624061584473,0.00041512503244716287,0.1551647186279297,0.0028963418706851657,euclidean,4,uniform,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'uniform'}",0.9741725326962023,0.9723292990653473,0.9834922966780001,0.9648830560828532,0.98109272097728,0.9745272252652131,0.9718067798638955,0.9696412835605421,0.9849920128670974,0.9805955080056714,0.974575592326843,0.9777338201416559,0.9689797950644283,0.9791477424962259,0.9817616989141337,0.9764723729565976,0.9742551751262726,0.9774942076949518,0.976816833065764,0.9714168204689286,0.9784534482193976,0.9735233015916697,0.9713327253714189,0.9808663995415723,0.9736469752221877,0.9754065294323903,0.9760560252170037,0.9801910944003718,0.9736260676704326,0.9777799717294327,0.9798839693360666,0.966842948759628,0.975067963461979,0.973658573669268,0.9754915075042364,0.974074627152147,0.9802238001347036,0.9809336250731617,0.9721377097105945,0.975376942974721,0.980481751922502,0.9733819943477494,0.9787123556115302,0.9755982931769737,0.9768471285057234,0.9797972381152287,0.979852541248022,0.9783377082553203,0.9703073359972414,0.9722501492201822,0.9759265495178151,0.004199875102608301,16
0.015086445808410644,0.00026018585350820234,0.1971719169616699,0.003995225516767918,manhattan,3,distance,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.9704049719450593,0.9745215928211692,0.9789000070063644,0.9623211741671538,0.9798246166614796,0.97419269534458,0.9695611115417885,0.9706002903223176,0.9778789279839387,0.9785670523394547,0.9713533797767593,0.973938253049958,0.9650667228313357,0.9685190361994713,0.9811275050143516,0.9731898789247697,0.9728690381669836,0.9746141348906141,0.9746028470148232,0.9692951269149637,0.974813664159031,0.9717740798506143,0.9680226035937061,0.9790009372351267,0.9703158182038247,0.9749851855595905,0.9787400972538001,0.973566037768418,0.9700265098483476,0.9724767870111011,0.9776811339296698,0.969053819412234,0.9695396152296226,0.9741055711840071,0.9731645409274824,0.9685522063379631,0.972038496549392,0.9801200230157088,0.9718934737537882,0.9747546252204587,0.9753740321384443,0.9654196415373917,0.9733243915790384,0.969504623040506,0.9803685260400457,0.9806935639483199,0.9729027458432844,0.9733686086550233,0.9673066680858519,0.9648087062108794,0.9729809019208002,0.004436126268283109,17
0.015061883926391602,0.0002649993436862407,0.19685734272003175,0.0035905212559673165,manhattan,3,uniform,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.9700595337128801,0.9738543456868944,0.978390832865708,0.9618697831705593,0.9790367058304803,0.9734849554395769,0.9688632875122449,0.9704462269330669,0.9771312801618043,0.9779666507590692,0.9711950869591568,0.9732715518789394,0.9645196219111423,0.9679494890451597,0.9806443700072626,0.9727759909727297,0.9724791589480383,0.9742228522090624,0.9736104562305524,0.9685457438530971,0.974506161235911,0.97065295249889,0.9674287635205638,0.9787305964314189,0.9697441655427603,0.9745298190141165,0.9784804027705863,0.973412882121918,0.9691724186032147,0.9719877045509563,0.9775071105373796,0.9687834638364476,0.9689908831865728,0.9739139949020414,0.9723265634401912,0.96772522138751,0.9716702854616959,0.9797383328675835,0.9714893515540558,0.9746926949545254,0.9748110582140954,0.9649191097703389,0.9729903822266033,0.9691514126742875,0.9798307560431582,0.9803879811898742,0.9725702421577038,0.9732178774399278,0.9664885733952893,0.9642219511878827,0.9724878207360984,0.004478539441407313,18
0.0146478271484375,0.00042102946841312985,0.15294655323028564,0.0031166032294461543,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.9696034963633597,0.9678375580020491,0.9789028095832168,0.960126564043876,0.974208917332365,0.9708692235979278,0.9685581369468533,0.9652180338259349,0.9793031142912799,0.9756943144171251,0.9693931192294005,0.9738306750607905,0.9613837625117106,0.9769064011671226,0.978301374969741,0.9728793704959855,0.970243443668924,0.9741158086557451,0.9741373052252325,0.9636473061693815,0.9738151623153689,0.9732341880395025,0.9657290623430249,0.9745712319279421,0.96806527881523,0.9681522796723858,0.9690208394195098,0.9739355528344632,0.9721440459138332,0.9771350861085176,0.9747874367732685,0.962245945872372,0.9695136326904527,0.9724723950416433,0.969821066587129,0.9697763057796724,0.9778366814477671,0.9766555269418816,0.9690613636197869,0.9672408823529415,0.9789664375394957,0.9684011785835273,0.9732936856493766,0.9688152695980344,0.9728392378185845,0.9770598160100707,0.974969780277424,0.9733237839401714,0.9680282828199003,0.9663261830411176,0.9714479671066485,0.004649679550404831,19
0.014597201347351074,0.0004157657980742227,0.15470930099487304,0.0035549252621941657,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.9690551242428,0.9672247522776409,0.9783630243209334,0.9596694111095028,0.9735356820382475,0.9702883743689974,0.9681768626552854,0.9648473380057274,0.9786873743457253,0.9749657772244703,0.9685711993874282,0.9731887618428956,0.9605092678256311,0.976234271621293,0.9778467320261438,0.9722422016404014,0.9697018487869651,0.974114507065838,0.973075233857225,0.9629423536328112,0.9733793080728048,0.972389264224699,0.9651244614850316,0.974222348683339,0.9676577601410935,0.9676867526678027,0.9684506739536204,0.9736826934642295,0.9713983020878476,0.9765532659854068,0.9743146413960426,0.9617880492324783,0.968839773945754,0.9718226105748933,0.96913018068956,0.9692794026413607,0.9773263264427257,0.9761285162557993,0.9688680549128726,0.9663734786630703,0.9782580120213764,0.9679918287142687,0.9726447851460025,0.9683255264489146,0.9724336741363213,0.9766270109593688,0.9746689271613633,0.9730172490136771,0.9672795517702081,0.9655946215029223,0.9708899430134165,0.004668929891527551,20
